Fold  0
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\0
--Labels set encontrado en ../labels\base\0

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\0
Los modelos se guardarán en: ../models\alexnet\base\0
Fold  1
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\1
--Labels set encontrado en ../labels\base\1

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\1
Los modelos se guardarán en: ../models\alexnet\base\1
Fold  2
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\2
--Labels set encontrado en ../labels\base\2

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\2
Los modelos se guardarán en: ../models\alexnet\base\2
Fold  3
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\3
--Labels set encontrado en ../labels\base\3

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\3
Los modelos se guardarán en: ../models\alexnet\base\3
Usando device: NVIDIA GeForce GTX 1060
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.2482, Accuracy: 0.3575, F1 score: 0.2538, HS: 0.1473
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 4.6142, Accuracy: 0.8123, F1 score: 0.5131, HS: 0.3541

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6128, Accuracy: 0.8585, F1 score: 0.6375, HS: 0.4931
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 4.4120, Accuracy: 0.7940, F1 score: 0.4875, HS: 0.3302

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5346, Accuracy: 0.8637, F1 score: 0.6458, HS: 0.5056
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 5.4940, Accuracy: 0.8260, F1 score: 0.5202, HS: 0.3613

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5450, Accuracy: 0.8946, F1 score: 0.7008, HS: 0.5713
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 5.0306, Accuracy: 0.8342, F1 score: 0.5323, HS: 0.3751

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5304, Accuracy: 0.8921, F1 score: 0.6964, HS: 0.5656
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 5.2087, Accuracy: 0.8416, F1 score: 0.5495, HS: 0.3974

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5090, Accuracy: 0.8942, F1 score: 0.7013, HS: 0.5677
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 5.7663, Accuracy: 0.8356, F1 score: 0.5415, HS: 0.3926

Train Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4887, Accuracy: 0.8929, F1 score: 0.6989, HS: 0.5667
Valid Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 6.1914, Accuracy: 0.8402, F1 score: 0.5414, HS: 0.3796

Train Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4753, Accuracy: 0.9071, F1 score: 0.7267, HS: 0.6019
Valid Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 6.2986, Accuracy: 0.8503, F1 score: 0.5514, HS: 0.3800

Train Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5517, Accuracy: 0.8985, F1 score: 0.7085, HS: 0.5787
Valid Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 5.9579, Accuracy: 0.8310, F1 score: 0.5382, HS: 0.3782

Train Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5210, Accuracy: 0.8870, F1 score: 0.6879, HS: 0.5463
Valid Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 5.0095, Accuracy: 0.8219, F1 score: 0.5262, HS: 0.3782

Train Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5357, Accuracy: 0.8863, F1 score: 0.6855, HS: 0.5453
Valid Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 5.1929, Accuracy: 0.8384, F1 score: 0.5503, HS: 0.3972

Train Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4786, Accuracy: 0.9052, F1 score: 0.7230, HS: 0.5981
Valid Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 6.7885, Accuracy: 0.8484, F1 score: 0.5509, HS: 0.3970

Train Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4910, Accuracy: 0.9115, F1 score: 0.7363, HS: 0.6174
Valid Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 6.0577, Accuracy: 0.8420, F1 score: 0.5430, HS: 0.3899

Train Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4705, Accuracy: 0.9081, F1 score: 0.7294, HS: 0.6126
Valid Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 4.9058, Accuracy: 0.8375, F1 score: 0.5478, HS: 0.3997

Train Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5357, Accuracy: 0.8919, F1 score: 0.6964, HS: 0.5599
Valid Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 5.5672, Accuracy: 0.8356, F1 score: 0.5356, HS: 0.3836

Train Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5315, Accuracy: 0.8966, F1 score: 0.7053, HS: 0.5649
Valid Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 4.8462, Accuracy: 0.8370, F1 score: 0.5424, HS: 0.3898

Train Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4877, Accuracy: 0.8985, F1 score: 0.7098, HS: 0.5779
Valid Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 5.5622, Accuracy: 0.8503, F1 score: 0.5539, HS: 0.3892

Train Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4773, Accuracy: 0.9124, F1 score: 0.7381, HS: 0.6206
Valid Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 5.6697, Accuracy: 0.8567, F1 score: 0.5683, HS: 0.4130

Train Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4016, Accuracy: 0.9116, F1 score: 0.7377, HS: 0.6138
Valid Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 5.5003, Accuracy: 0.8448, F1 score: 0.5557, HS: 0.4057

Train Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4120, Accuracy: 0.9053, F1 score: 0.7242, HS: 0.6004
Valid Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 5.5954, Accuracy: 0.8466, F1 score: 0.5479, HS: 0.3886

Train Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4099, Accuracy: 0.9187, F1 score: 0.7535, HS: 0.6449
Valid Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 6.9234, Accuracy: 0.8535, F1 score: 0.5568, HS: 0.3937

Train Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3705, Accuracy: 0.9232, F1 score: 0.7639, HS: 0.6556
Valid Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 6.9165, Accuracy: 0.8475, F1 score: 0.5445, HS: 0.3798

Train Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4309, Accuracy: 0.9187, F1 score: 0.7533, HS: 0.6363
Valid Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 7.7603, Accuracy: 0.8553, F1 score: 0.5574, HS: 0.3941

Train Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3777, Accuracy: 0.9234, F1 score: 0.7643, HS: 0.6485
Valid Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 6.3417, Accuracy: 0.8494, F1 score: 0.5584, HS: 0.4037

Train Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3791, Accuracy: 0.9184, F1 score: 0.7530, HS: 0.6336
Valid Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 7.3818, Accuracy: 0.8562, F1 score: 0.5627, HS: 0.4008

Train Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3541, Accuracy: 0.9316, F1 score: 0.7842, HS: 0.6773
Valid Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 6.7416, Accuracy: 0.8462, F1 score: 0.5447, HS: 0.3832

Train Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3825, Accuracy: 0.9226, F1 score: 0.7627, HS: 0.6501
Valid Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 7.1828, Accuracy: 0.8645, F1 score: 0.5747, HS: 0.4172

Train Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3591, Accuracy: 0.9325, F1 score: 0.7871, HS: 0.6753
Valid Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 7.1833, Accuracy: 0.8594, F1 score: 0.5608, HS: 0.3979

Train Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4275, Accuracy: 0.9260, F1 score: 0.7705, HS: 0.6606
Valid Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 6.6989, Accuracy: 0.8489, F1 score: 0.5504, HS: 0.3861

Train Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4099, Accuracy: 0.9174, F1 score: 0.7507, HS: 0.6251
Valid Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 7.4749, Accuracy: 0.8462, F1 score: 0.5422, HS: 0.3804

Train Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4166, Accuracy: 0.9165, F1 score: 0.7483, HS: 0.6238
Valid Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 6.7581, Accuracy: 0.8365, F1 score: 0.5346, HS: 0.3821

Train Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3829, Accuracy: 0.9125, F1 score: 0.7398, HS: 0.6182
Valid Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 7.0011, Accuracy: 0.8503, F1 score: 0.5575, HS: 0.3978

Train Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3781, Accuracy: 0.9284, F1 score: 0.7759, HS: 0.6663
Valid Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 6.6592, Accuracy: 0.8603, F1 score: 0.5781, HS: 0.4203

Train Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3356, Accuracy: 0.9294, F1 score: 0.7793, HS: 0.6660
Valid Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 7.6050, Accuracy: 0.8686, F1 score: 0.5835, HS: 0.4210

Train Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3158, Accuracy: 0.9363, F1 score: 0.7960, HS: 0.6942
Valid Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 7.9747, Accuracy: 0.8636, F1 score: 0.5681, HS: 0.4005

Train Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3592, Accuracy: 0.9338, F1 score: 0.7903, HS: 0.6858
Valid Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 7.6149, Accuracy: 0.8636, F1 score: 0.5669, HS: 0.4107

Train Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3399, Accuracy: 0.9311, F1 score: 0.7830, HS: 0.6713
Valid Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 7.6778, Accuracy: 0.8700, F1 score: 0.5799, HS: 0.4228

Train Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4376, Accuracy: 0.9382, F1 score: 0.8005, HS: 0.6976
Valid Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 7.1250, Accuracy: 0.8494, F1 score: 0.5462, HS: 0.3903

Train Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4783, Accuracy: 0.9048, F1 score: 0.7221, HS: 0.6048
Valid Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 6.7788, Accuracy: 0.8494, F1 score: 0.5524, HS: 0.3955

Train Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5294, Accuracy: 0.9122, F1 score: 0.7371, HS: 0.6180
Valid Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 4.9867, Accuracy: 0.8260, F1 score: 0.5366, HS: 0.3913

Train Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5216, Accuracy: 0.8897, F1 score: 0.6932, HS: 0.5735
Valid Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 5.7120, Accuracy: 0.8375, F1 score: 0.5396, HS: 0.3814

Train Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4438, Accuracy: 0.9097, F1 score: 0.7326, HS: 0.6158
Valid Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 6.3732, Accuracy: 0.8462, F1 score: 0.5459, HS: 0.3941

Train Trial [108/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4251, Accuracy: 0.9150, F1 score: 0.7453, HS: 0.6304
Valid Trial [108/200], LR: 0.0001, W: 0.01, Avg Loss: 6.5913, Accuracy: 0.8393, F1 score: 0.5351, HS: 0.3843

Train Trial [109/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4281, Accuracy: 0.9098, F1 score: 0.7342, HS: 0.6080
Valid Trial [109/200], LR: 0.0001, W: 0.01, Avg Loss: 5.8492, Accuracy: 0.8356, F1 score: 0.5307, HS: 0.3738

Train Trial [110/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3953, Accuracy: 0.9085, F1 score: 0.7317, HS: 0.5980
Valid Trial [110/200], LR: 0.0001, W: 0.01, Avg Loss: 6.2250, Accuracy: 0.8549, F1 score: 0.5652, HS: 0.4089

Train Trial [111/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3529, Accuracy: 0.9270, F1 score: 0.7728, HS: 0.6519
Valid Trial [111/200], LR: 0.0001, W: 0.01, Avg Loss: 6.8999, Accuracy: 0.8594, F1 score: 0.5544, HS: 0.4003

Train Trial [112/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3609, Accuracy: 0.9333, F1 score: 0.7887, HS: 0.6851
Valid Trial [112/200], LR: 0.0001, W: 0.01, Avg Loss: 7.3195, Accuracy: 0.8677, F1 score: 0.5769, HS: 0.4146

Out of patience!
Best epoch: 102
Guardando mejor modelo en ../models\alexnet\base\3\35L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 54.4886, Accuracy: 0.8739, F1 score: 0.5944, HS: 0.4490
Predicciones guardadas en ../outputs\alexnet\base\35L_weighted_1\3\predictions.csv
HS fold 1: 0.4488
HS Final:  0.4009
F1 Final:  0.5502
1MR Final:  0.9291
5MR Final:  0.125
Fold  0
Nombre del experimento: 28L_weighted_1
--Pattern set encontrado en ../patterns\base\0
--Labels set encontrado en ../labels\base\0

Los resultados se guardarán en: ../outputs\alexnet\base\28L_weighted_1\0
Los modelos se guardarán en: ../models\alexnet\base\0
Fold  1
Nombre del experimento: 28L_weighted_1
--Pattern set encontrado en ../patterns\base\1
--Labels set encontrado en ../labels\base\1

Los resultados se guardarán en: ../outputs\alexnet\base\28L_weighted_1\1
Los modelos se guardarán en: ../models\alexnet\base\1
Fold  2
Nombre del experimento: 28L_weighted_1
--Pattern set encontrado en ../patterns\base\2
--Labels set encontrado en ../labels\base\2

Los resultados se guardarán en: ../outputs\alexnet\base\28L_weighted_1\2
Los modelos se guardarán en: ../models\alexnet\base\2
Fold  3
Nombre del experimento: 28L_weighted_1
--Pattern set encontrado en ../patterns\base\3
--Labels set encontrado en ../labels\base\3

Los resultados se guardarán en: ../outputs\alexnet\base\28L_weighted_1\3
Los modelos se guardarán en: ../models\alexnet\base\3
Usando device: NVIDIA GeForce GTX 1060
Usando top_labels previamente generados para 28 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.9868, Accuracy: 0.2970, F1 score: 0.2309, HS: 0.1305
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.1105, Accuracy: 0.3305, F1 score: 0.2516, HS: 0.1484

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.9685, Accuracy: 0.2276, F1 score: 0.2344, HS: 0.1341
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.5517, Accuracy: 0.1543, F1 score: 0.2246, HS: 0.1275

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.7172, Accuracy: 0.1765, F1 score: 0.2308, HS: 0.1306
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.7903, Accuracy: 0.2274, F1 score: 0.2329, HS: 0.1325

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.7934, Accuracy: 0.2019, F1 score: 0.2361, HS: 0.1340
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.4531, Accuracy: 0.1491, F1 score: 0.2236, HS: 0.1243

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.5344, Accuracy: 0.1760, F1 score: 0.2340, HS: 0.1326
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.3381, Accuracy: 0.1990, F1 score: 0.2321, HS: 0.1300

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 2.5030, Accuracy: 0.2618, F1 score: 0.2500, HS: 0.1440
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.4231, Accuracy: 0.2692, F1 score: 0.2504, HS: 0.1435

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 2.5384, Accuracy: 0.2474, F1 score: 0.2477, HS: 0.1443
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 3.4677, Accuracy: 0.3647, F1 score: 0.2673, HS: 0.1615

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 2.5480, Accuracy: 0.2686, F1 score: 0.2519, HS: 0.1482
Valid Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 3.2100, Accuracy: 0.2858, F1 score: 0.2517, HS: 0.1471

Train Trial [8/200], LR: 0.001, W: 0.01, Avg Loss: 2.4155, Accuracy: 0.2902, F1 score: 0.2581, HS: 0.1508
Valid Trial [8/200], LR: 0.001, W: 0.01, Avg Loss: 3.2506, Accuracy: 0.3200, F1 score: 0.2580, HS: 0.1504

Train Trial [9/200], LR: 0.001, W: 0.01, Avg Loss: 2.3760, Accuracy: 0.2967, F1 score: 0.2600, HS: 0.1518
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2111, Accuracy: 0.2944, F1 score: 0.2525, HS: 0.1446

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 2.1902, Accuracy: 0.3094, F1 score: 0.2632, HS: 0.1537
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 3.3889, Accuracy: 0.3941, F1 score: 0.2683, HS: 0.1581

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 2.2797, Accuracy: 0.3848, F1 score: 0.2825, HS: 0.1712
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.1042, Accuracy: 0.3727, F1 score: 0.2754, HS: 0.1648

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 2.0563, Accuracy: 0.3782, F1 score: 0.2838, HS: 0.1720
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 3.1356, Accuracy: 0.3941, F1 score: 0.2791, HS: 0.1661

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 2.0991, Accuracy: 0.4084, F1 score: 0.2934, HS: 0.1794
Valid Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 3.0389, Accuracy: 0.4274, F1 score: 0.2898, HS: 0.1746

Train Trial [14/200], LR: 0.00075, W: 0.01, Avg Loss: 2.1093, Accuracy: 0.4253, F1 score: 0.2998, HS: 0.1865
Valid Trial [14/200], LR: 0.00075, W: 0.01, Avg Loss: 3.9341, Accuracy: 0.5575, F1 score: 0.3237, HS: 0.2021

Train Trial [15/200], LR: 0.00075, W: 0.01, Avg Loss: 2.1188, Accuracy: 0.4101, F1 score: 0.2920, HS: 0.1792
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.4634, Accuracy: 0.4269, F1 score: 0.2845, HS: 0.1786

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.0318, Accuracy: 0.4078, F1 score: 0.2938, HS: 0.1824
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0778, Accuracy: 0.4155, F1 score: 0.2872, HS: 0.1714

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.9807, Accuracy: 0.4239, F1 score: 0.2997, HS: 0.1840
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.9212, Accuracy: 0.5361, F1 score: 0.3331, HS: 0.2170

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.8077, Accuracy: 0.5148, F1 score: 0.3355, HS: 0.2144
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.1014, Accuracy: 0.5313, F1 score: 0.3254, HS: 0.1995

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.8427, Accuracy: 0.5269, F1 score: 0.3409, HS: 0.2187
Valid Trial [19/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.9022, Accuracy: 0.5717, F1 score: 0.3464, HS: 0.2196

Train Trial [20/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.6930, Accuracy: 0.5529, F1 score: 0.3548, HS: 0.2313
Valid Trial [20/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.6758, Accuracy: 0.5579, F1 score: 0.3457, HS: 0.2186

Train Trial [21/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.6653, Accuracy: 0.5622, F1 score: 0.3584, HS: 0.2374
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 2.8633, Accuracy: 0.5931, F1 score: 0.3590, HS: 0.2346

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.6076, Accuracy: 0.6249, F1 score: 0.3932, HS: 0.2581
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.2362, Accuracy: 0.5902, F1 score: 0.3526, HS: 0.2325

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.4090, Accuracy: 0.6047, F1 score: 0.3846, HS: 0.2569
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.1864, Accuracy: 0.6828, F1 score: 0.4140, HS: 0.2757

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.4358, Accuracy: 0.6692, F1 score: 0.4229, HS: 0.2854
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.2583, Accuracy: 0.6899, F1 score: 0.4122, HS: 0.2771

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.4669, Accuracy: 0.6901, F1 score: 0.4396, HS: 0.3073
Valid Trial [25/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.0012, Accuracy: 0.6121, F1 score: 0.3632, HS: 0.2362

Train Trial [26/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.3489, Accuracy: 0.6544, F1 score: 0.4164, HS: 0.2826
Valid Trial [26/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.7920, Accuracy: 0.7531, F1 score: 0.4650, HS: 0.3249

Train Trial [27/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.6049, Accuracy: 0.6832, F1 score: 0.4321, HS: 0.2999
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 2.6343, Accuracy: 0.5598, F1 score: 0.3439, HS: 0.2214

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.4139, Accuracy: 0.6189, F1 score: 0.3957, HS: 0.2601
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 2.7501, Accuracy: 0.6567, F1 score: 0.3980, HS: 0.2637

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.3353, Accuracy: 0.6743, F1 score: 0.4324, HS: 0.2995
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 2.6452, Accuracy: 0.6391, F1 score: 0.3861, HS: 0.2549

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.2447, Accuracy: 0.6833, F1 score: 0.4398, HS: 0.3107
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.3552, Accuracy: 0.7232, F1 score: 0.4356, HS: 0.3016

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.1412, Accuracy: 0.7354, F1 score: 0.4835, HS: 0.3468
Valid Trial [31/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.4039, Accuracy: 0.7403, F1 score: 0.4535, HS: 0.3207

Train Trial [32/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.2095, Accuracy: 0.7343, F1 score: 0.4833, HS: 0.3377
Valid Trial [32/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.2199, Accuracy: 0.7023, F1 score: 0.4232, HS: 0.2944

Train Trial [33/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.1427, Accuracy: 0.7200, F1 score: 0.4702, HS: 0.3315
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 3.2264, Accuracy: 0.7104, F1 score: 0.4245, HS: 0.2901

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.1493, Accuracy: 0.7485, F1 score: 0.4959, HS: 0.3567
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 3.2784, Accuracy: 0.7474, F1 score: 0.4604, HS: 0.3230

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.0392, Accuracy: 0.7596, F1 score: 0.5095, HS: 0.3676
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 3.7868, Accuracy: 0.7255, F1 score: 0.4277, HS: 0.3002

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.0629, Accuracy: 0.7629, F1 score: 0.5110, HS: 0.3681
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 3.2546, Accuracy: 0.7426, F1 score: 0.4481, HS: 0.3134

Out of patience!
Best epoch: 26
Guardando mejor modelo en ../models\alexnet\base\0\28L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 26.6984, Accuracy: 0.7182, F1 score: 0.4275, HS: 0.2936
Predicciones guardadas en ../outputs\alexnet\base\28L_weighted_1\0\predictions.csv
HS fold 1: 0.2946
Creando top_labels para 27 labels
Aplicando threshold 23 para trabajar con 25 labels
Top labels creado con éxito
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.2958, Accuracy: 0.3367, F1 score: 0.2459, HS: 0.1421
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.9967, Accuracy: 0.4092, F1 score: 0.3010, HS: 0.1799

